id,date,post_url,type,title,body,caption,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,@photo0,@photo1,@photo2,@inlinePhoto0,@inlinePhoto1,@inlinePhoto2,@inlinePhoto3,@inlinePhoto4,@inlinePhoto5,@inlinePhoto6,@inlinePhoto7,@inlinePhoto8,@inlinePhoto9,@inlinePhoto10,@inlinePhoto11,@inlinePhoto12,@inlinePhoto13,@inlinePhoto14,@inlinePhoto15,@inlinePhoto16,@inlinePhoto17,@inlinePhoto18,@inlinePhoto19
44523662837,2013-03-04 05:32:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44523662837/these-black-lightbulbs-are-genius-is-black-the,photo, , ,These black lightbulbs are genius Is black the new bright? Diana Dumitrescu — who recently got us wanting to light up fluorescent crap on our table with the Poop Lamp — has designed super-cool black bulbs that made us go from ‘huh?’ to ‘wow!’ in seconds. The black tinted incandescent bulb sits within a sharp angular molecular structure and emits natural ambient light while the black light bulb emits UV light invisible to the human eye. These are gorgeous.         The post These black lightbulbs are genius appeared first on Lost At E Minor: For creative people. http://bit.ly/XMP600,Lost At E Minor: For creative people,light,Lo,tech, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj3ztxQm3M1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XMP5Jy,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XMP5JA,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XMP5JE,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XMP5ZS,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:YImtgA, , , , , , , , , , , , , , , 
44452654170,2013-03-03 13:56:32 GMT,http://ifthisthenth-ey.tumblr.com/post/44452654170/by-twothousands-http-instagr-am-p-qmob1lqon7,photo, , ,by twothousands http://instagr.am/p/QMOB1LQON7/,Instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj38289RXB1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44422587348,2013-03-03 02:56:55 GMT,http://ifthisthenth-ey.tumblr.com/post/44422587348/love-you-marisela-she-love-her-gift-its-newcar,photo, , ,love you marisela….she love her gift …its #newcar #audi#shelovehergift#nicecar by fatdiaz123 http://instagr.am/p/WX92zNnODE/,Instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj2divLuC91s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44422585001,2013-03-03 02:56:53 GMT,http://ifthisthenth-ey.tumblr.com/post/44422585001/audi-by-best-photo,photo, , ,#Audi by best___photo http://instagr.am/p/WJ0t_SQ2pd/,Instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj2ditPXUS1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44422581324,2013-03-03 02:56:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44422581324/italian-mafia-and-me-marcobonanomi-audi-by,photo, , ,Italian mafia and me! :) @marcobonanomi #audi by filipealbuquerque_ http://instagr.am/p/WYIQagDl1I/,Instagram,audi, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj2diqWMCj1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421977529,2013-03-03 02:48:32 GMT,http://ifthisthenth-ey.tumblr.com/post/44421977529/me-girl-car-audi-a3-love-like-street,photo, , ,#me #girl #car #audi #A3 #love #like #street #instagood #instacar #drive #driver #inlove  #like4like #rayban #smile #happy #l4l #instadrive #madrid #spain by judiilozano http://instagr.am/p/WYNyqDlhUV/,Instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj2d4wO6wW1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421975178,2013-03-03 02:48:30 GMT,http://ifthisthenth-ey.tumblr.com/post/44421975178/activs5-seats-audi-audizine-s5-2013-seat,photo, , ,#activs5 seats #audi @audizine #s5 #2013 #seat #white #black #leather by activfilms http://instagr.am/p/WYOYIQNPk_/,Instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj2d4u2baD1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421746139,2013-03-03 02:45:21 GMT,http://ifthisthenth-ey.tumblr.com/post/44421746139/car-free-city-china-builds-dense-metropolis-from,photo, , , Car-Free City: China Builds Dense Metropolis from Scratch Steph weburbanist.com [ By Steph in Architecture & Cities & Urbanism. ]Altering most of today’s cities to eliminate cars altogether would be a daunting if not impossible proposition – which is why China is starting from scratch. Great City will be built around a… ,architecture,design,technology, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mif107AkrA1qz4fj0o1_500.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421614454,2013-03-03 02:43:32 GMT,http://ifthisthenth-ey.tumblr.com/post/44421614454/springwise-fashion-designer-crowdsources-design,photo, , ,springwise:  Fashion designer crowdsources design combinations for the catwalk Handing over creative control to the consumer is something that online fashion store Cut On Your Bias has tried before and now designer Telfar Clemens has used crowdsourcing to determine his New York Fashion Show collection through the TELFAR Style app. READ MORE…,crowdsourcing,technology, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_migv4xJS121qzbbcro1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421470557,2013-03-03 02:41:35 GMT,http://ifthisthenth-ey.tumblr.com/post/44421470557/kdnewman-50-disruptive-companies-each-company,photo, , ,kdnewman:  50 Disruptive Companies  Each company on this list has done something over the past year that will strengthen its hold on a market challenge the leaders of a market or create a new market. ,technology, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mij40gchwo1qzjbx3o1_1280.png, , , , , , , , , , , , , , , , , , , , , , 
44421407156,2013-03-03 02:40:42 GMT,http://ifthisthenth-ey.tumblr.com/post/44421407156/overdriveinteractive-85-of-the-world-in-2017,photo, , ,overdriveinteractive:  85% of the world in 2017 will be covered by 3G mobile internet. If marketing had a 5 year plan learn what it would be & how to prepare: http://bit.ly/WMmD8H,technology, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mijahhphmR1rne08lo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421322877,2013-03-03 02:39:32 GMT,http://ifthisthenth-ey.tumblr.com/post/44421322877/unionmetrics-this-week-in-social-analytics,photo, , ,unionmetrics:      This Week in Social Analytics on Tumblr | From ComScore’s 2013 U.S. Digital Future in Focus:  “Three social networks in particular – Tumblr Pinterest and Instagram – each gained more than 10 million visitors over the course of the year in part by catering to a desire for more visually appealing content. comScore has called this phenomenon “the rise of the visual web.” Of the three Tumblr had the largest audience at 30.8 million visitors (up 64 percent from the prior year) while Pinterest (up 284 percent to 28.9 million visitors) and Instagram (up 284 percent to 27.4 million visitors) both shared the same outsized growth rate.”   The first graph above shows the shares for time spent on each site with Tumblr coming in second behind Facebook while the second shows the total unique visitor trend with Tumblr trending above both Pinterest and Instagram.  You can download the full report at the link at the top of this post.     ,tumblr,technology, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miy1hnOJ5c1rcj6axo1_1280.png,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miy1hnOJ5c1rcj6axo2_r1_1280.png, , , , , , , , , , , , , , , , , , , , , 
44421245956,2013-03-03 02:38:31 GMT,http://ifthisthenth-ey.tumblr.com/post/44421245956/laughingsquid-reader-demographics-for-the-top,photo, , ,laughingsquid:  Reader Demographics for the Top 100 Blogs: How Laughing Squid Readers Stack Up,statistics, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj09ioh0GP1qz4cuyo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421133106,2013-03-03 02:36:57 GMT,http://ifthisthenth-ey.tumblr.com/post/44421133106/wired-amazon-has-patented-a-system-that-pulls,photo, , ,wired:  Amazon has patented a system that pulls the pointer toward a link or button just the thing to help you click links — and buy products associated with those links.,technology, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj0ggpi6ev1r69k7do1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44421078846,2013-03-03 02:36:12 GMT,http://ifthisthenth-ey.tumblr.com/post/44421078846/8bitfuture-new-communication-standard-allows,photo, , ,8bitfuture:  New communication standard allows for data transfer through the human body. A new communication standard developed by Microchip Technology allows secure bi-directional data transmission through a human body. At this stage the technology uses a small device similar in size to a garage door opener which the user carries close to their body for example in a pocket. It then sits ready to transmit data through the body when the user touches a base unit which could for example be hooked up to a door handle. A secure key transmitted from the device in the users pocket and through their body into the door handle could then unlock the door. One day it could be easy to see the technology built into a smartphone carried in a users pocket allowing a wireless link from the phone to a headset or for a file or virtual business card to be transmitted when shaking hands.,technology, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj1pqrpMSM1qft3eko1_500.jpg, , , , , , , , , , , , , , , , , , , , , , 
44409145329,2013-03-02 23:48:06 GMT,http://ifthisthenth-ey.tumblr.com/post/44409145329/thegoldbook-rodarte-fw-13-14,photo, , ,thegoldbook:  RODARTE FW 13.14 ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po1_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po2_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po3_1280.jpg, , , , , , , , , , , , , , , , , , , , 
44409099064,2013-03-02 23:47:27 GMT,http://ifthisthenth-ey.tumblr.com/post/44409099064/womensweardaily-yohji-yamamoto-rtw-fall-2013,photo, , ,womensweardaily:  Yohji Yamamoto RTW Fall 2013 Yohji Yamamoto started his fall show in plain black a buttoned-up shirt and skirt traced with white stitching almost like a raw pattern.  For More   For all WWD.com’s RTW coverage   ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj1hdl7T311qa7p1yo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
